study,phase,mechanism,attempt_id,pair_index,arm,request_id,group_id,family,expected,output,correct,status,finish_reason,prompt_tokens,generated_tokens,end_to_end_s,ttft_s,slo_qualified,dispatch_completion_s,decision,retained_records,symbolic_answer_preserved,closure_records,max_retained_position_permille,min_retained_position_permille,overwritten_writes,total_records
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r009,55a6df82dde3961f81759835bfae276523c931862a02ca1cfd1b46aa90880e31,record-lookup,CGMSA,COWPG,False,SUCCEEDED,eos,92,4,10.592842693,10.5401937,False,0.638530303,CERTIFIED_SLICE,1,True,1,347,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r010,f7d21727b7a1ac551503ada1a70cc47e01dad9114e80fafbd42df78ecf185536,reference-chain,CGOGG,CGOGG,True,SUCCEEDED,eos,113,4,11.717639265,11.659406993,True,0.763854666,CERTIFIED_SLICE,4,True,4,869,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r011,f9414714a0a882e5f3bbfe0c1ec4d85b46236cd47a633c1d0361c286b5e5a23a,record-updates,CZJJY,CMMZE,False,SUCCEEDED,eos,108,4,12.704698488,12.654128671,False,0.731459804,CERTIFIED_SLICE,3,True,3,739,434,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r012,2edb8a41bcf8186ec7813d757a2e9e08f48be987ddac039aa3ba4d7438eaab8a,record-lookup,CIZPI,CIZPI,True,SUCCEEDED,eos,92,4,13.597956489,13.536931737,True,0.635935378,CERTIFIED_SLICE,1,True,1,782,782,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r013,02cc4ead1092158e5dea302588bc1913f6ee72ff0d46f8802b197d8bc79b4119,reference-chain,CWLUU,CGBPB,False,SUCCEEDED,eos,117,4,14.750979383,14.69320347,False,0.785210535,CERTIFIED_SLICE,4,True,4,1000,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r014,86d994442cd518ba4b595516672ac17284cd91a731ff6f038a548d9201c35b43,record-updates,CLOFZ,CMGDH CLOFZ,False,SUCCEEDED,eos,109,8,15.809995452,15.66207311,False,0.835402921,CERTIFIED_SLICE,3,True,3,1000,826,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r015,fc38937ebe81b2f3569df638272c23b5c5f5efc3ef7c149f27347daaab82dc62,record-lookup,CJUIY,CJUIY,True,SUCCEEDED,eos,90,5,16.625175379,16.535286899,False,0.645628228,CERTIFIED_SLICE,1,True,1,1000,1000,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r016,67770b79fd9b58db7bb98122a15e0695bd255ff4ce43d376d481c9009a79ec7e,reference-chain,CQJBU,CEPZD CUDKE,False,SUCCEEDED,eos,118,8,17.881444883,17.72805645,False,0.892037081,CERTIFIED_SLICE,4,True,4,739,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r017,7c99aac5102a36a7e7de18b20576ee4c00f0b82e2835de1685c475fea622cbf3,record-updates,CPHYC,CGHQO,False,SUCCEEDED,eos,106,4,18.71286484,18.652883617,False,0.720447584,CERTIFIED_SLICE,3,True,3,956,304,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r018,ccf7f0a9ff347a8a7f1d646b566ce537f2755d19a735e6473bc6a9122368dcfe,record-lookup,CKXBG,VALUE CDVGV,False,SUCCEEDED,eos,92,5,19.644445742,19.559860131,False,0.66018612,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r019,7bacad1701a17513921699b3322053c7ce5cc1153275fdc500407427e8bbb128,reference-chain,CKTCJ,CDSHO,False,SUCCEEDED,eos,111,4,20.739467885,20.677689501,False,0.750952822,CERTIFIED_SLICE,4,True,4,695,0,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r020,a61a524c4c3396928f3f2212ab60fe54696475d31e37554ec287871e7f6d4bcb,record-updates,CZXUB,CLVII,False,SUCCEEDED,eos,108,4,21.720330169,21.664661563,False,0.730608883,CERTIFIED_SLICE,3,True,3,826,695,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r021,30c6795bfe78a6eaac39778bbe11ef76e45f0a06bd8def14a4975bacdf635865,record-lookup,CLVBY,CMVBU,False,SUCCEEDED,eos,94,4,22.656840584,22.606044406,False,0.647600093,CERTIFIED_SLICE,1,True,1,260,260,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r022,f215ca4752bd112957deecde05cffa838e5af50f6f97849a4d3b3c03534d1ff8,reference-chain,CIFXN,CJMYM,False,SUCCEEDED,eos,113,5,23.78323151,23.708067864,False,0.784548415,CERTIFIED_SLICE,4,True,4,869,0,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r023,356ec08fa37f1ce9cbe1b9ddd190ad0d27ed7e8a5512eb0cc98cf01ff068fc31,record-updates,CPFSA,CQZSD,False,SUCCEEDED,eos,109,5,24.753891909,24.677969863,False,0.762812057,CERTIFIED_SLICE,3,True,3,956,695,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r024,bd154d063aedd6e9d579b9ce5ad2f405e0a9a2a8f92cf6e763b16adfa79b3ef5,record-lookup,CGFQR,CUEUC,False,SUCCEEDED,eos,92,4,25.639981584,25.578404375,False,0.636841903,CERTIFIED_SLICE,1,True,1,217,217,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r025,b6114a499486681f91910e91a0a27f692fdfdb47a060babbee309e8e97529c7e,reference-chain,CCHUC,CCHUC,True,SUCCEEDED,eos,115,4,26.775955404,26.717119461,False,0.77469153,CERTIFIED_SLICE,4,True,4,913,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r026,2ee8924f824dab005c80044f28263e99b9e3be3c2d5d56cd8861c551b1d4c9f8,record-updates,CYUPF,CQYMJ,False,SUCCEEDED,eos,114,5,27.809866083,27.7249136,False,0.789748441,CERTIFIED_SLICE,3,True,3,1000,608,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r027,b1d268ab05e808756962a64354bf35b83fcee5490d9abcc1203df381dd873c80,record-lookup,CVAQF,CVAQF,True,SUCCEEDED,eos,93,5,28.679078003,28.594662989,False,0.666100314,CERTIFIED_SLICE,1,True,1,347,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r028,5b1f7fc349b6ed5a4419a062800486aad7af592c28065b162763a9ea01d36a09,reference-chain,CRUVG,CAXEG,False,SUCCEEDED,eos,113,4,29.776515586,29.718929576,False,0.761799936,CERTIFIED_SLICE,4,True,4,739,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r029,d8f7112ed7a2e63da6ce3659cdf8b883785956a2ed27c60e70e05422c4d3b214,record-updates,CQAGE,COVPL,False,SUCCEEDED,eos,108,4,30.747256645,30.694039757,False,0.731534243,CERTIFIED_SLICE,3,True,3,608,347,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r030,695a3a5fb06b1388662a21189abc88c6c674058178cf96553a3ee92f8a6db40b,record-lookup,CEILG,CEILG,True,SUCCEEDED,eos,92,4,31.648926674,31.586643993,False,0.63578559,CERTIFIED_SLICE,1,True,1,565,565,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r031,340e99595f5135ae494c57e190b6b543e37fe2336302e7f3f506628f480d047f,reference-chain,CTPTF,CVODN,False,SUCCEEDED,eos,117,4,32.81329089,32.757051574,False,0.785242174,CERTIFIED_SLICE,4,True,4,782,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r032,40115334773ed43683892621c305b481eb498a3b5dc599a493f8ad2df633f990,record-updates,CCYHH,CQCXP,False,SUCCEEDED,eos,108,4,33.756068677,33.69587581,False,0.730180136,CERTIFIED_SLICE,3,True,3,956,391,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r033,e85e59061c66ea3a7a59b3f41a2e79ba45884a3195c694e259e5903d48186d15,record-lookup,CQPNL,CETSI,False,SUCCEEDED,eos,93,4,34.671648804,34.619025479,False,0.643756718,CERTIFIED_SLICE,1,True,1,434,434,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r034,ff9293477b232b0fa8297689b1551601c03e21323691711738f23c8ad4e3084f,reference-chain,CULKS,CVZQY,False,SUCCEEDED,eos,117,5,35.83817011,35.756603952,False,0.808246838,CERTIFIED_SLICE,4,True,4,652,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r035,8e2e07cc1e35bf0f6c96c66ec12e41b76ceb0d2f69b82ee013237700eddf85b9,record-updates,CGPPG,CGPPG,True,SUCCEEDED,eos,108,4,36.765035576,36.704090101,False,0.732375426,CERTIFIED_SLICE,3,True,3,869,695,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r036,f8b4cc6f4170877f69d3c8144aaf84dce989f9abb6b327e7e8c25c32a87b6c56,record-lookup,CWDTF,CJJWC,False,SUCCEEDED,eos,92,5,37.703074884,37.62869221,False,0.660087737,CERTIFIED_SLICE,1,True,1,782,782,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r037,6faca3132432682a75bf9395f8cb9ce0b952e775dae8e78732be9c84ad949a4a,reference-chain,CVITB,CFPAR,False,SUCCEEDED,eos,113,4,38.795208006,38.743720142,False,0.762362281,CERTIFIED_SLICE,4,True,4,608,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r038,871c59ee651293748abe21404d3bf82d8909d39203949db6d80e9b6fb201caef,record-updates,CRAQX,CRAQX,True,SUCCEEDED,eos,108,5,39.796085778,39.711485409,False,0.760630041,CERTIFIED_SLICE,3,True,3,782,304,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r039,67f2df4e8a57c2f367fb208c738bb31da80d40737441bb1608ca3d963e69441a,record-lookup,CKNVE,CDDJQ,False,SUCCEEDED,eos,94,5,40.718586981,40.638119916,False,0.671914272,CERTIFIED_SLICE,1,True,1,869,869,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r040,9002cf422d54c76fe4b4854aaac6b4a27abdcca876dd48475ba84bac72cd53e5,reference-chain,CUWMG,CUCXX,False,SUCCEEDED,eos,115,4,41.816341874,41.764938667,False,0.775924874,CERTIFIED_SLICE,4,True,4,956,608,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r041,ba4fe139679858a9a6217a3704db21882e1ee28649c6b8228305fbbae0693f86,record-updates,CNGQU,CNGQU,True,SUCCEEDED,eos,110,4,42.796756355,42.744227236,False,0.746506045,CERTIFIED_SLICE,3,True,3,913,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r042,cc6fbe8b1ef588c3c4b13cb790477cf02d44238517d5cf065a3b07c1211fbe83,record-lookup,CUGTM,CRWDB,False,SUCCEEDED,eos,92,4,43.687732294,43.627818386,False,0.635587322,CERTIFIED_SLICE,1,True,1,173,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r043,1e7091f61af6c0241b5245af55fe2f24d3875f23405471aa34c4bff80e7f3cbc,reference-chain,CADXQ,CAXQ,False,SUCCEEDED,eos,117,4,44.828666074,44.767738212,False,0.783409577,CERTIFIED_SLICE,4,True,4,826,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r044,46511948b5976024fb84e34514bf28cc4446f95fe5768f67dcc94aea5d0a8b33,record-updates,CCDGH,CJAVP,False,SUCCEEDED,eos,107,5,45.802308427,45.720889302,False,0.74983297,CERTIFIED_SLICE,3,True,3,1000,826,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r045,e8f81c6247f17cc15e61f29b3c5fe097f671109235600616b5af7a0c5f545e84,record-lookup,COEMB,COEMB,True,SUCCEEDED,eos,92,4,46.682760342,46.625798712,False,0.635518364,CERTIFIED_SLICE,1,True,1,347,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r046,8b23549a3c9595791decda7ea27451f84d823b99ff532e7a2e835976655f2fda,reference-chain,CTRES,CWRUP,False,SUCCEEDED,eos,118,4,47.856955945,47.797626183,False,0.790192186,CERTIFIED_SLICE,4,True,4,826,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r047,01aa93987262dce8f40fff4e7c9b9e344dae1b6031a0c4b140d9331d7a40430b,record-updates,CDFLP,CCYMO,False,SUCCEEDED,eos,108,4,48.798309052,48.743856096,False,0.733527087,CERTIFIED_SLICE,3,True,3,1000,869,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r048,2d979608ef29cc38abdfcf87b1334d0d9bec2c873daea1f2ab34cab4d46e25d9,record-lookup,CBHQH,1,False,SUCCEEDED,eos,94,2,49.676898385,49.661603432,False,0.602292798,CERTIFIED_SLICE,1,True,1,86,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r049,8e9f7e073b4fa03161119096f08368ed10e1e0f21338f23e16c82debcc71a1de,reference-chain,CXCSL,CCJDZ,False,SUCCEEDED,eos,119,4,50.862324315,50.811776278,False,0.795443949,CERTIFIED_SLICE,4,True,4,521,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r050,eee571e67315aaa27c3beb88ff0edf6c27d7d1732141160ee56e604c4a01a312,record-updates,CGJCS,CAZJI,False,SUCCEEDED,eos,110,4,51.820504243,51.75968877,False,0.744428303,CERTIFIED_SLICE,3,True,3,956,347,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r051,2605221b217ffebf996774f9d0e6e4ca12e4a8c4a1cfdc66acc68e3af15f70d7,record-lookup,CPMIZ,CZSDW,False,SUCCEEDED,eos,92,5,52.747367555,52.667585133,False,0.660517255,CERTIFIED_SLICE,1,True,1,478,478,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r052,bb61c5509f542f53145732a227f75ef8c778e4be00aeb7d59064058fae9bb7e9,reference-chain,CNOBG,CNOBG,True,SUCCEEDED,eos,119,4,53.880331119,53.829612455,False,0.794484625,CERTIFIED_SLICE,4,True,4,1000,0,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r053,2da489aa466df59593572f53eb197096d531782fef5f26b4f2696d58316078e7,record-updates,CRJSE,CENOY,False,SUCCEEDED,eos,108,4,54.816181537,54.756447965,False,0.730571473,CERTIFIED_SLICE,3,True,3,956,782,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r054,d21b2471ff6a043223a92b6fdb4e2c67c4283ca8a8cc2cc0d019937136e61767,record-lookup,CZOCL,CFNWM,False,SUCCEEDED,eos,92,4,55.724366477,55.663606567,False,0.635823741,CERTIFIED_SLICE,1,True,1,913,913,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r055,5ca65edc5608650a424e1265bd7919f14cffef4f49d4f85565ba397a7edcd510,reference-chain,COLJY,CHRJH,False,SUCCEEDED,eos,113,4,56.855116156,56.794542031,False,0.761186536,CERTIFIED_SLICE,4,True,4,956,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r056,c317b51a86f7a0a64c331ea4b0836e49e34bf8f0276d32971cd5bd590fdec7e4,record-updates,CNQGF,CMVPD,False,SUCCEEDED,eos,108,4,57.824087845,57.772510385,False,0.732356271,CERTIFIED_SLICE,3,True,3,782,391,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r057,a7025811ae5968a67171f3be7c84a07c069d89d81e1a1775ad0651f138f7ac39,record-lookup,COIVA,COIVA,True,SUCCEEDED,eos,91,3,58.703876357,58.663359798,False,0.610270659,CERTIFIED_SLICE,1,True,1,695,695,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r058,02c438e185a0fc65d783d99ad8e3712ff017fc8737b253cc6e01dbb0afa4f157,reference-chain,CNNJE,CSIDC,False,SUCCEEDED,eos,112,4,59.848982223,59.798510067,False,0.754739901,CERTIFIED_SLICE,4,True,4,652,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r059,9e98f56e17243b35c9db84fd81c8157a05e7a26728a6d363553cf762a161c0af,record-updates,CRUGJ,CXYSE,False,SUCCEEDED,eos,110,4,60.840661065,60.780936058,False,0.743328529,CERTIFIED_SLICE,3,True,3,913,782,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r060,3ad272f99b56ae541bfa344cbf80c62a16c7dc4661beb2e5cce0231e2fbed19c,record-lookup,CMJSZ,CMJSZ,True,SUCCEEDED,eos,92,4,61.74060279,61.685440095,False,0.637231728,CERTIFIED_SLICE,1,True,1,913,913,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r061,bed8ecf01278ffa87cfc5dc8ac5777c46ea04715ca8feb501b96ca2f440a4379,reference-chain,CFJER,CFTOP,False,SUCCEEDED,eos,113,4,62.858161347,62.79807557,False,0.759877362,CERTIFIED_SLICE,4,True,4,956,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r062,593e388a98f1adb5ea758deb8c9ac64821cc7cd18677c523442608481b183ed6,record-updates,CERLR,CQYJU,False,SUCCEEDED,eos,112,6,63.906090646,63.795710113,False,0.804365253,CERTIFIED_SLICE,3,True,3,1000,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r063,cb769a74d41a7305befbe5dec6b67c8601af6c9b431ef9d3971196c1364a8307,record-lookup,CVLXS,CVLXS,True,SUCCEEDED,eos,92,4,64.747824475,64.693184352,False,0.636096247,CERTIFIED_SLICE,1,True,1,608,608,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r064,ffdca360df4f3e3f7178d396540d98d0c58d0b3a98fe7c82b2805bc9d72541c0,reference-chain,CUIKX,CXDRL,False,SUCCEEDED,eos,116,4,65.897013733,65.843521262,False,0.78234051,CERTIFIED_SLICE,4,True,4,869,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r065,b1a5e3b26e80a255b8df057b091f9dabf31280b7fb99f0fd474899a5c29063c0,record-updates,CTLBC,CULRF,False,SUCCEEDED,eos,105,4,66.820575697,66.761573134,False,0.716433922,CERTIFIED_SLICE,3,True,3,695,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r066,4df24cfd05e8e68c9723c3c1714ccb07d59a572c366c4510fe315d80c9d44b42,record-lookup,CZAUV,CHAI,False,SUCCEEDED,eos,92,3,67.736183446,67.697183316,False,0.615390076,CERTIFIED_SLICE,1,True,1,86,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r067,da2d0e3a85f9f7e4986a4856335b1c869a0020db41136ea8803a767cd6c26f56,reference-chain,CLCIM,CUPVI,False,SUCCEEDED,eos,113,4,68.87983046,68.820393659,False,0.760762377,CERTIFIED_SLICE,4,True,4,869,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r068,13cce4c495c5827f0f1042022f1382f039674c38a2070fd9df3c83113d4a1123,record-updates,CGAFE,CUVNA,False,SUCCEEDED,eos,105,4,69.836493628,69.786456531,False,0.714840259,CERTIFIED_SLICE,3,True,3,913,652,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r069,af4e6570f005caf99a3729813c6596b3a02eb29cdf58ce00ab4e75aabf24096c,record-lookup,CHBWP,CHBWP,True,SUCCEEDED,eos,92,4,70.771046364,70.710455548,False,0.63606549,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r070,5c24d45c394d15b2a362b2f475c52623bb695c5cd8bcc0b8bcb433142308a664,reference-chain,CPOQX,CFAMP,False,SUCCEEDED,eos,116,3,71.889587097,71.860586546,False,0.756999973,CERTIFIED_SLICE,4,True,4,826,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r071,e693a22a7e4c643fc0296c91380e5f00ad12fa5f826e50b18273ac84dcd7c66d,record-updates,CDVLD,CDVLD,True,SUCCEEDED,eos,108,4,72.872985495,72.814422218,False,0.747241492,CERTIFIED_SLICE,3,True,3,1000,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r072,23b4adfb65bac5b5b2222ebe212b4a52e6cf0efa7ca0963f305310abcb0166cc,record-lookup,CAZUW,CAZUW,True,SUCCEEDED,eos,93,5,73.810274168,73.726323837,False,0.666010918,CERTIFIED_SLICE,1,True,1,391,391,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r073,e412714be3a9bed2b48dc782e26e9a56e7fd799992e75d07f35005d06ed84b4f,reference-chain,CWRAQ,COTGE,False,SUCCEEDED,eos,113,4,74.897782272,74.845944778,False,0.762058476,CERTIFIED_SLICE,4,True,4,826,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r074,37fd35eaef33277a19d04fa5248b28b340bfcda353028f56e527f78f81d3a4b6,record-updates,CSHQQ,CSHQQ,True,SUCCEEDED,eos,108,4,75.917382849,75.865702728,False,0.738087776,CERTIFIED_SLICE,3,True,3,956,826,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r075,4c8eb1a246be9d8fca00837d78781894851209c57ed93ca9359c060be7002a40,record-lookup,CDAAI,VALUE CDAAI,False,SUCCEEDED,eos,92,5,76.821968808,76.737186652,False,0.661544465,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r076,4d57c3dd1c058891c19df17d94808c04158a26de50ddacbf89c600ae330b9e0c,reference-chain,CUXNL,CQTQI,False,SUCCEEDED,eos,117,5,77.969165271,77.888788734,False,0.810052385,CERTIFIED_SLICE,4,True,4,956,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r077,0dbd6b0cbfb81c1b9cf3bbb1981c8fd189da8d382f3012493f67f2fc77ed4869,record-updates,CAXAC,CADFY,False,SUCCEEDED,eos,108,3,78.865697949,78.837414081,False,0.71102652,CERTIFIED_SLICE,3,True,3,695,347,3,24
